asymmetry,concentration,gini,gini_m20_bulge,intensity,m20,multimode,smoothness
0.09216365963220596,2.5712735652923584,0.4831889867782593,-0.35053005814552307,0.30201736092567444,-1.7571203708648682,0.007230965420603752,0.01482930313795805
0.13739120960235596,2.5051095485687256,0.4186452329158783,-0.7370404601097107,0.1420639455318451,-1.660412073135376,0.007982119917869568,0.017522189766168594
0.14161793887615204,2.735445022583008,0.4689042568206787,-0.42800241708755493,0.0,-1.7473615407943726,0.0,0.08124540001153946
0.0458628349006176,4.239259243011475,0.5796576738357544,0.5226752758026123,0.00833272933959961,-2.328094720840454,0.004007123876363039,0.0033936824183911085
0.024736756458878517,3.603043556213379,0.5774012804031372,0.3406277894973755,0.0,-2.081516981124878,0.0030060119461268187,0.012055257335305214
0.011300511658191681,3.5811641216278076,0.6511470675468445,0.3823053538799286,0.02091388963162899,-1.6149022579193115,0.04280155524611473,0.014711725525557995
0.02441069297492504,2.6640517711639404,0.4821389615535736,-0.35671496391296387,0.0,-1.7556958198547363,0.0027322403620928526,0.0016133346362039447
0.05365874618291855,2.449662446975708,0.4139251708984375,-0.7108426094055176,0.0,-1.7319304943084717,0.003100775182247162,0.018790850415825844
0.012579451315104961,3.8447296619415283,0.5781567096710205,0.4358331561088562,0.03863206133246422,-2.2135026454925537,0.004764574114233255,0.001591985230334103
0.0031373423989862204,3.8442656993865967,0.6069937944412231,0.5537457466125488,0.0016941629583016038,-2.177671432495117,0.0028901733458042145,-0.005991787184029818
0.04044079780578613,2.4617433547973633,0.45588111877441406,-0.5177417993545532,0.02205425128340721,-1.7108898162841797,0.01123595517128706,0.013826963491737843
0.04093335196375847,2.8554325103759766,0.4952651262283325,-0.30182161927223206,0.0289376899600029,-1.7411487102508545,0.06066536158323288,0.03177244961261749
0.008980590850114822,3.672974109649658,0.6050961017608643,0.5026196837425232,0.011100639589130878,-2.1174516677856445,0.02180376648902893,-0.004426443483680487
0.12639474868774414,2.457340717315674,0.46343302726745605,-0.6073812246322632,0.0,-1.5275979042053223,0.03703703731298447,0.0034531985875219107
0.07190942019224167,2.4582786560058594,0.4401799142360687,-0.6744714975357056,0.0,-1.5968801975250244,0.0022573363967239857,0.002726692473515868
0.006331934593617916,2.6708972454071045,0.4966943562030792,-0.32683923840522766,0.0,-1.6948394775390625,0.0,0.07264558225870132
0.013654157519340515,2.543825626373291,0.4761253893375397,-0.43695226311683655,0.0,-1.682867407798767,0.0019607844296842813,-0.001002602162770927
0.10615920275449753,2.3688995838165283,0.4461217224597931,-0.5705174207687378,0.012653661891818047,-1.704444408416748,0.01326259970664978,-0.0025453614071011543
0.000272021017735824,3.6629886627197266,0.5763041973114014,0.3518962562084198,0.0,-2.105613946914673,0.002314814832061529,0.006202233023941517
0.0057988837361335754,2.4980554580688477,0.4594995379447937,-0.5685831904411316,0.0,-1.6116796731948853,0.004347825888544321,-0.0025387625209987164
1.882138729095459,0.999422550201416,0.8555921912193298,0.7222805023193359,0.0,-0.6451645493507385,1.0,0.271876722574234
0.20219668745994568,2.200477123260498,0.4540259540081024,-0.8309161067008972,0.0,-1.2722300291061401,1.0,0.005954866297543049
0.018176598474383354,3.743056297302246,0.5903902053833008,0.3858192563056946,0.004779558628797531,-2.053950548171997,0.008204192854464054,0.010327450931072235
0.09961722791194916,2.7314486503601074,0.4814871549606323,-0.4457544684410095,0.0,-1.6318674087524414,0.001254705130122602,-0.0014502109261229634
0.04849236086010933,2.463855743408203,0.46628326177597046,-0.49682843685150146,0.0,-1.666766881942749,0.0052770450711250305,0.005628998391330242
0.009126628749072552,3.5620059967041016,0.566023588180542,0.31497642397880554,0.008287233300507069,-2.1257717609405518,0.0071428571827709675,0.00468387920409441
0.002422319259494543,2.8112754821777344,0.4758460819721222,-0.5746691226959229,0.0,-1.4861366748809814,0.002945508109405637,0.02141883224248886
0.052652277052402496,2.5836639404296875,0.45893722772598267,-0.49568554759025574,0.056297581642866135,-1.7208877801895142,0.009538950398564339,-0.005892750807106495
0.020968303084373474,2.596003770828247,0.4855605959892273,-0.3587779104709625,0.0,-1.728278636932373,0.0,0.061315156519412994
0.07928222417831421,2.424123525619507,0.4474109411239624,-0.6825927495956421,0.017150115221738815,-1.5335110425949097,0.007898894138634205,0.05430343747138977
0.10758734494447708,2.7965753078460693,0.4823315143585205,-0.3875766694545746,0.0,-1.7097867727279663,0.015463917516171932,0.01883709989488125
0.0064696394838392735,2.6952731609344482,0.4920221269130707,-0.35465332865715027,0.0,-1.6880766153335571,0.008620689623057842,7.40259638405405e-05
0.04317217692732811,2.467514991760254,0.4476645290851593,-0.5786952376365662,0.013615897856652737,-1.6816238164901733,0.006825938355177641,0.0026538807433098555
0.174819678068161,2.6646742820739746,0.47570231556892395,-0.494172066450119,0.21732501685619354,-1.6033209562301636,0.069182388484478,0.006081696599721909
0.07104143500328064,2.384449005126953,0.431225448846817,-0.6772188544273376,0.0,-1.6568760871887207,0.0014388489071279764,0.027198828756809235
0.013943885453045368,2.54408860206604,0.4639456868171692,-0.5016865730285645,0.0,-1.6764535903930664,0.0,0.05936690792441368
0.0021829046308994293,2.806872606277466,0.4847851097583771,-0.33189335465431213,0.0,-1.7726123332977295,0.005586592014878988,0.017562642693519592
0.03516598418354988,2.7224197387695312,0.5648989677429199,-0.2537580132484436,0.0,-1.3131197690963745,0.06060606241226196,0.009564145468175411
0.2904200851917267,2.1897764205932617,0.42532262206077576,-0.8756733536720276,0.14793263375759125,-1.412669062614441,0.010526316240429878,0.006383513566106558
0.037214331328868866,2.8004508018493652,0.4903658330440521,-0.3476337194442749,0.0,-1.7100367546081543,0.0025575447361916304,-0.002901315689086914
0.07885943353176117,3.9363467693328857,0.5773198008537292,0.46779122948646545,0.0049120644107460976,-2.2655961513519287,0.0022489598486572504,-0.0024559099692851305
0.017405593767762184,3.5407018661499023,0.5737435221672058,0.33726343512535095,0.0009974701097235084,-2.1027896404266357,0.004807692486792803,0.008985438384115696
0.05546124652028084,2.331282377243042,0.44122999906539917,-0.673088550567627,0.0,-1.5913751125335693,0.0,0.0689530000090599
0.14120729267597198,2.37862491607666,0.4579962491989136,-0.7756935954093933,0.0,-1.3235570192337036,0.004878048785030842,0.08131970465183258
0.16359764337539673,2.5668516159057617,0.4396548569202423,-0.6296761631965637,0.0,-1.665270209312439,0.0019960079807788134,0.01841949112713337
